dataset,cantidad_locales,limite_contagio,metodo,tiempo
alto_contagio,0.0,1,FB,0.0032110000000000003
alto_contagio,1.0,4,FB,0.0034365
alto_contagio,2.0,9,FB,0.0034765
alto_contagio,3.0,16,FB,0.003702
alto_contagio,4.0,25,FB,0.003336
alto_contagio,5.0,36,FB,0.0036969999999999998
alto_contagio,6.0,49,FB,0.004262999999999999
alto_contagio,7.0,64,FB,0.003632
alto_contagio,8.0,81,FB,0.005495
alto_contagio,9.0,100,FB,0.0044729999999999995
alto_contagio,10.0,121,FB,0.006993
alto_contagio,11.0,144,FB,0.0082955
alto_contagio,12.0,169,FB,0.010839999999999999
alto_contagio,13.0,196,FB,0.0147225
alto_contagio,14.0,225,FB,0.020163
alto_contagio,15.0,256,FB,0.03201
alto_contagio,16.0,289,FB,0.0364375
alto_contagio,17.0,324,FB,0.060292
alto_contagio,18.0,361,FB,0.112589
alto_contagio,19.0,400,FB,0.14752900000000002
alto_contagio,20.0,441,FB,0.2653025
alto_contagio,21.0,484,FB,0.397643
alto_contagio,22.0,529,FB,0.7624405000000001
alto_contagio,23.0,576,FB,1.163075
alto_contagio,24.0,625,FB,1.996715
alto_contagio,25.0,676,FB,2.9105299999999996
alto_contagio,26.0,729,FB,4.797225
alto_contagio,27.0,784,FB,8.217055
alto_contagio,28.0,841,FB,9.64673
alto_contagio,29.0,900,FB,13.6982
alto_contagio,30.0,961,FB,20.64745
alto_contagio,31.0,1024,FB,29.163800000000002
alto_contagio,32.0,1089,FB,42.1393
alto_contagio,33.0,1156,FB,64.5549
alto_contagio,34.0,1225,FB,98.73400000000001
alto_contagio,35.0,1296,FB,155.231
alto_contagio,36.0,1369,FB,246.012
alto_contagio,37.0,1444,FB,392.8695
alto_contagio,38.0,1521,FB,635.662
alto_contagio,39.0,1600,FB,1017.0699999999999
bajo_contagio,0.0,1,FB,0.0020085
bajo_contagio,1.0,1,FB,0.002049
bajo_contagio,2.0,1,FB,0.001748
bajo_contagio,3.0,1,FB,0.00282
bajo_contagio,4.0,1,FB,0.00288
bajo_contagio,5.0,1,FB,0.0039120000000000005
bajo_contagio,6.0,1,FB,0.0046440000000000006
bajo_contagio,7.0,2,FB,0.0028355000000000003
bajo_contagio,8.0,2,FB,0.0029305
bajo_contagio,9.0,2,FB,0.0066175
bajo_contagio,10.0,2,FB,0.004288
bajo_contagio,11.0,3,FB,0.009923
bajo_contagio,12.0,3,FB,0.006166
bajo_contagio,13.0,3,FB,0.0084455
bajo_contagio,14.0,3,FB,0.0248165
bajo_contagio,15.0,4,FB,0.018239
bajo_contagio,16.0,4,FB,0.0503285
bajo_contagio,17.0,4,FB,0.07937250000000001
bajo_contagio,18.0,4,FB,0.12652449999999998
bajo_contagio,19.0,5,FB,0.195318
bajo_contagio,20.0,5,FB,0.226315
bajo_contagio,21.0,5,FB,0.479711
bajo_contagio,22.0,5,FB,0.580082
bajo_contagio,23.0,6,FB,1.2673100000000002
bajo_contagio,24.0,6,FB,2.0499650000000003
bajo_contagio,25.0,6,FB,3.272675
bajo_contagio,26.0,6,FB,5.0883
bajo_contagio,27.0,7,FB,7.642995
bajo_contagio,28.0,7,FB,11.36
bajo_contagio,29.0,7,FB,14.0857
bajo_contagio,30.0,7,FB,19.71035
bajo_contagio,31.0,8,FB,27.824849999999998
bajo_contagio,32.0,8,FB,42.59375
bajo_contagio,33.0,8,FB,64.6728
bajo_contagio,34.0,8,FB,99.01485
bajo_contagio,35.0,9,FB,155.4405
bajo_contagio,36.0,9,FB,246.32150000000001
bajo_contagio,37.0,9,FB,393.6105
bajo_contagio,38.0,9,FB,631.2284999999999
bajo_contagio,39.0,10,FB,1016.76
